round,player_name,team,positions,predicted_points,price,on_bye,injured,available,in_scoring_18
1,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
1,"May, Terrell",WST,FRF,83.52477264404297,811300.0,True,False,False,False
1,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
1,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
1,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
1,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
1,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
1,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
1,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
1,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
1,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
1,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
1,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
1,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
1,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
1,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
1,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
1,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
1,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,False
1,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
1,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
1,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
1,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,True
1,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
1,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
1,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,False
2,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
2,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
2,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
2,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
2,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
2,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
2,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
2,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
2,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
2,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
2,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
2,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
2,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
2,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
2,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
2,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
2,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
2,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
2,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,False
2,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
2,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
2,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
2,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
2,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
2,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
2,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,False
3,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
3,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
3,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
3,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
3,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
3,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
3,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
3,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
3,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
3,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
3,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
3,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
3,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
3,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
3,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
3,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
3,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
3,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
3,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,False
3,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
3,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
3,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
3,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
3,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
3,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
3,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,False
4,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
4,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
4,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
4,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
4,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
4,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
4,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
4,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
4,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
4,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
4,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
4,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
4,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
4,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
4,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
4,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
4,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
4,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
4,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,False
4,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
4,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
4,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
4,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
4,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,True,False,False,False
4,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,True,False,False,False
4,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,False
5,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
5,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
5,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
5,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
5,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
5,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
5,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
5,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
5,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
5,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
5,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
5,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
5,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
5,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
5,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
5,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
5,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
5,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
5,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,True,False,False,False
5,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
5,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
5,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
5,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
5,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
5,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
5,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,False
6,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
6,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
6,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
6,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
6,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
6,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
6,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
6,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
6,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,True,False,False,False
6,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
6,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
6,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
6,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
6,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,True,False,False,False
6,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
6,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
6,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
6,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,True,False,False,False
6,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,True
6,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
6,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,True
6,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,False,False,True,True
6,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
6,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
6,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
6,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,True
7,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,True,False,False,False
7,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
7,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
7,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
7,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
7,"Yeo, Isaah",PTH,2RF,64.09701538085938,610100.0,False,False,True,True
7,"Hughes, Jahrome",MEL,HFB,61.412437438964844,631900.0,False,False,True,True
7,"Munster, Cameron",MEL,5/8,66.00686645507812,682200.0,False,False,True,True
7,"Farnworth, Herbie",DOL,CTW,83.04454803466797,825600.0,False,False,True,True
7,"Pasikala, Motu",NZL,FLB|CTW,57.83212661743164,201400.0,False,False,True,True
7,"Hoeter, Delouise",BRO,CTW,50.82990900675456,235600.0,False,False,True,True
7,"Waitere, Manaia",MEL,CTW,48.92462921142578,235600.0,False,False,True,False
7,"Walsh, Reece",BRO,FLB,83.55004119873047,835600.0,False,False,True,True
7,"Fineanganofo, John",DOL,5/8|HOK,47.21959686279297,201400.0,False,False,True,True
7,"Williams, Jack",PAR,2RF|FRF,61.86106491088867,610000.0,False,False,True,True
7,"Couchman, Toby",STG,2RF|FRF,60.246707916259766,588300.0,False,False,True,True
7,"Papalii, Isaiah",PTH,2RF|FRF,59.12418746948242,579900.0,False,False,True,True
7,"Fuller, Trai",DOL,FLB,77.93945668538412,559400.0,False,False,True,True
7,"Bassingthwaite, Rex",SYD,FLB,57.83212661743164,201400.0,False,False,True,False
7,"Faeamani, Siale",GCT,CTW,50.264190673828125,201400.0,False,False,True,False
7,"Taumoepeau, Jensen",GCT,CTW,50.264190673828125,201400.0,False,False,True,True
7,"Gabrael, Michael",SHA,CTW,50.264190673828125,201400.0,True,False,False,False
7,"Walsh, James",NQC,2RF|CTW,42.78969955444336,201400.0,False,False,True,False
7,"Glover, Jonah",STH,HFB|5/8,42.7056770324707,201400.0,False,False,True,False
7,"Siegwalt, Latrell",STH,HFB|FLB,42.7056770324707,201400.0,False,False,True,False
7,"Going, Kalani",PTH,2RF|HOK,41.152339935302734,201400.0,False,False,True,True
8,"Brailey, Blayke",SHA,HOK,68.17389678955078,654400.0,False,False,True,True
8,"May, Terrell",WST,FRF,83.52477264404297,811300.0,False,False,True,True
8,"Carrigan, Patrick",BRO,2RF|FRF,63.623435974121094,636900.0,False,False,True,True
8,"Young, Hudson",CBR,2RF,75.87303161621094,754000.0,False,False,True,True
8,"Clark, Erin",NZL,2RF,71.59261322021484,671900.0,False,False,True,True
