player_id,player_name,team,bye_round,price,current_round,vs_team,venue,jersey_number,total_points,avg_points,total_minutes,avg_minutes,points_per_minute,base_ppm,pts_base,pts_attack,pts_create,pts_evade,pts_negative,base_power_pts,base_power_ppm,avg_base_power,stat_tries,stat_try_assists,stat_last_touch,stat_goals,stat_missed_goals,stat_field_goals,stat_missed_fg,stat_tackles,stat_missed_tackles,stat_tackle_breaks,stat_forced_dropouts,stat_offloads,stat_ineff_offloads,stat_line_breaks,stat_lb_assists,stat_forty_twenty,stat_kick_regather,stat_hitups_h8,stat_hitups_hu,pct_h8,stat_held_goal,stat_intercept,stat_kicked_dead,stat_penalties,stat_errors,stat_sinbin,avg_last3,avg_last5,season_avg,surface,avg_penalties,avg_errors,avg_pc_er,pct_tackle_break,pct_missed_tackle,pct_offload,round_price_change,season_price_change,pct_60plus,end_price,start_price,avg_minutes_calc,games_played,std_dev_total,std_dev_round,cv_round,coeff_variation,avg_r1_9,avg_r10_18,avg_r19_27,avg_base,avg_scoring,avg_create,avg_evade,avg_negative,magic_number,avg_last2,avg_mins_last3,avg_mins_last5,break_even,pct_base,weather,positions,scrape_date,scrape_year
5367,"Riki, Jordan",BRO,12,497200,03,NQC,,12,44,60,80,80,0.55,0.55,44,0,0,0,0,44,0.55,,0,0,0,0,0,0,0,39,-4,0,0,0,0,0,0,0,0,6,3,50.0,0,0,0,0,0,0,60,0,60,,0,0,0,0,9.3,0,25500,25500,0,559100,471700,80,3,0,11.15,0.19,0,0,0,0,44,0,0,0,0,8287,57,80,0,42,100,,2RF,2026-02-27,2025
5368,"Riki, Jordan",BRO,12,522800,04,DOL,,12,72,63,80,80,0.9,0.65,52,0,4,18,-2,60,0.75,,0,0,4,0,0,0,0,32,-3,8,0,0,0,10,0,0,0,14,9,43.8,0,0,0,-2,0,0,62,0,63,,0,0,0,25,8.6,0,25600,51100,0,559100,471700,80,4,0,11.03,0.18,0,0,0,0,52,0,4,18,-2,8432,58,80,0,45,70,,2RF,2026-02-27,2025
5369,"Riki, Jordan",BRO,12,513400,07,NZL,,12,36,57,82,80,0.44,0.44,36,0,0,0,0,36,0.44,,0,0,0,0,0,0,0,29,-4,0,0,0,0,0,0,0,0,8,3,57.1,0,0,0,0,0,0,51,57,57,,0,0,0,0,12.1,0,-9400,41700,0,559100,471700,80,5,0,14.55,0.26,0,0,0,0,36,0,0,0,0,10067,54,81,80,52,100,,2RF,2026-02-27,2025
5370,"Riki, Jordan",BRO,12,486200,09,PTH,,12,27,52,38,73,0.71,0.71,27,0,0,0,0,27,0.71,,0,0,0,0,0,0,0,23,-1,0,0,0,0,0,0,0,0,2,3,25.0,0,0,0,0,0,0,45,50,52,,0,0,0,0,4.2,0,-27200,14500,0,559100,471700,73,6,0,17.46,0.34,0,0,0,0,27,0,0,0,0,10804,32,67,72,96,100,,2RF,2026-02-27,2025
5371,"Riki, Jordan",BRO,12,458100,10,STH,,12,62,54,80,74,0.78,0.56,45,17,0,0,0,45,0.56,,17,0,0,0,0,0,0,32,-1,0,0,0,0,0,0,0,0,10,4,55.6,0,0,0,0,0,0,42,48,54,,0,0,0,0,3,0,-28100,-13600,0,559100,471700,74,7,0,16.52,0.31,0,0,0,0,45,17,0,0,0,10907,45,67,72,62,73,,2RF,2026-02-27,2025
5372,"Riki, Jordan",BRO,12,437600,11,STG,,12,35,51,80,75,0.44,0.51,41,0,0,0,-6,41,0.51,,0,0,0,0,0,0,0,32,-4,0,0,0,0,0,0,0,0,12,1,85.7,0,0,0,-4,-2,0,41,46,51,,0,0,0,0,11.1,0,-20500,-34100,0,559100,471700,75,8,0,16.64,0.33,0,0,0,0,41,0,0,0,-6,10673,49,66,72,46,100,,2RF,2026-02-27,2025
5373,"Riki, Jordan",BRO,12,454800,13,MNL,,12,69,53,80,76,0.86,0.84,67,0,0,4,-2,71,0.89,,0,0,0,0,0,0,0,50,-2,4,0,0,0,0,0,0,0,14,5,58.3,0,0,0,-2,0,0,55,46,53,,0,0,0,16.7,3.8,0,17200,-16900,0,559100,471700,76,9,0,16.64,0.31,0,0,0,0,67,0,0,4,-2,8269,52,80,72,46,94,,2RF,2026-02-27,2025
5374,"Riki, Jordan",BRO,12,450800,14,GCT,,12,42,52,75,76,0.56,0.56,42,0,0,2,-2,44,0.59,,0,0,0,0,0,0,0,27,-2,2,0,0,0,0,0,0,0,10,7,41.7,0,0,0,0,-2,0,49,47,52,,0,0,0,8.3,6.9,0,-4000,-20900,0,559100,471700,76,10,0,16.15,0.31,0,0,0,0,42,0,0,2,-2,9200,56,78,71,39,95,,2RF,2026-02-27,2025
5375,"Riki, Jordan",BRO,12,449800,16,SHA,,12,43,51,77,76,0.56,0.51,39,0,0,4,0,43,0.56,,0,0,0,0,0,0,0,24,-3,2,0,0,2,0,0,0,0,14,4,63.6,0,0,0,0,0,0,51,50,51,,0,0,0,9.1,11.1,9.1,-1000,-21900,0,559100,471700,76,11,0,15.62,0.31,0,0,0,0,39,0,0,4,0,8820,43,77,78,70,91,,2RF,2026-02-27,2025
5376,"Riki, Jordan",BRO,12,440800,17,NZL,,12,55,52,80,76,0.69,0.64,51,0,0,4,0,55,0.69,,0,0,0,0,0,0,0,36,-1,4,0,0,0,0,0,0,0,10,6,45.5,0,0,0,0,0,0,47,49,52,,0,0,0,18.2,2.7,0,-9000,-30900,0,559100,471700,76,12,0,14.99,0.29,0,0,0,0,51,0,0,4,0,9379,49,77,78,51,93,,2RF,2026-02-27,2025
